,full_address,lat,lon
4515,403 Yishun Ave 6,1.4269743,103.8488897
4516,403A Fernvale Lane,1.3887726,103.8729812
4517,403B Fernvale Lane,1.388881,103.872916
4518,403C Fernvale Lane,1.3882223,103.8729006
4519,403D Fernvale Lane,1.3883967,103.8731682
4520,404 Admiralty Link,1.4536497,103.8167129
4521,404 Ang Mo Kio Ave 10,1.3617351,103.854642
4522,404 Bedok Nth Ave 3,1.3293572,103.9339311
4523,404 Bt Batok West Ave 7,1.3655252,103.7451634
4524,404 Choa Chu Kang Ave 3,1.3800942,103.7388047
4525,404 Fajar Rd,1.3809345,103.7672512
4526,404 Hougang Ave 10,1.3738171,103.8957533
4527,404 Jurong West St 42,1.353858,103.7226267
4528,404 Pandan Gdns,1.3198704,103.7492367
4529,404 Serangoon Ave 1,1.3469122,103.8723988
4530,404 Tampines St 41,1.3582054,103.944446
4531,404 Woodlands St 41,1.4303425,103.7722305
4532,404 Yishun Ave 6,1.4265739,103.8483915
4533,404A Fernvale Lane,1.3884049,103.873819
4534,404B Fernvale Lane,1.3882477,103.8735306
4535,405 Admiralty Link,1.4533235,103.8160337
4536,405 Ang Mo Kio Ave 10,1.3617045,103.8536003
4537,405 Bedok Nth Ave 3,1.3286977,103.9341123
4538,405 Bt Batok West Ave 7,1.3657248,103.7455028
4539,405 Choa Chu Kang Ave 3,1.3801448,103.7395515
4540,405 Hougang Ave 10,1.3741064,103.8963876
4541,405 Jurong West St 42,1.354425,103.7216021
4542,405 Pandan Gdns,1.3192822,103.7496893
4543,405 Pasir Ris Dr 6,1.3738094,103.9555963
4544,405 Serangoon Ave 1,1.3476241,103.8727385
4545,405 Sin Ming Ave,1.363014,103.834571
4546,405 Tampines St 41,1.3577816,103.9449219
4547,405 Woodlands St 41,1.4299749,103.772321
4548,405 Yishun Ave 6,1.4268254,103.8492521
4549,405A Fernvale Lane,1.3891623,103.8737575
4550,405B Fernvale Lane,1.3891146,103.8736736
4551,405C Fernvale Lane,1.3892925,103.8734177
4552,406 Ang Mo Kio Ave 10,1.3620328,103.8538267
4553,406 Bedok Nth Ave 3,1.3281103,103.9344749
4554,406 Bt Batok West Ave 7,1.3652279,103.7458875
4555,406 Choa Chu Kang Ave 3,1.3804327,103.7404566
4556,406 Fajar Rd,1.3818859,103.7675227
4557,406 Hougang Ave 10,1.3737244,103.8959572
4558,406 Jurong West St 42,1.3542235,103.7225806
4559,406 Pandan Gdns,1.3188461,103.7491461
4560,406 Pasir Ris Dr 6,1.3738602,103.9553886
4561,406 Sembawang Dr,1.4529679,103.8171431
4562,406 Sin Ming Ave,1.3630275,103.8340797
4563,406 Tampines St 41,1.3581418,103.945919
4564,406 Woodlands St 41,1.429359,103.772663
4565,406 Yishun Ave 6,1.4259081,103.8492973
4566,406A Fernvale Rd,1.3879543,103.8742695
4567,406B Fernvale Rd,1.3886418,103.8742705
4568,406C Fernvale Rd,1.388826,103.8745525
4569,407 Bedok Nth Ave 3,1.3284076,103.9336591
4570,407 Bt Batok West Ave 4,1.3647887,103.745797
4571,407 Choa Chu Kang Ave 3,1.380392,103.740728
4572,407 Fajar Rd,1.3814611,103.7680886
4573,407 Hougang Ave 10,1.373006,103.8953375
4574,407 Jurong West St 42,1.3548901,103.7215407
4575,407 Pandan Gdns,1.3187027,103.748603
4576,407 Pasir Ris Dr 6,1.3736694,103.9545084
4577,407 Sembawang Dr,1.4533913,103.8169393
4578,407 Serangoon Ave 1,1.3472019,103.8729424
4579,407 Sin Ming Ave,1.363462,103.834051
4580,407 Tampines St 41,1.3582022,103.9449899
4581,407 Yishun Ave 6,1.4259484,103.8487085
4582,407A Fernvale Rd,1.3883477,103.8753009
4583,407B Fernvale Rd,1.3889896,103.8752331
4584,408 Bedok Nth Ave 2,1.3284865,103.9326621
4585,408 Bt Batok West Ave 4,1.3648138,103.7449975
4586,408 Choa Chu Kang Ave 3,1.3804311,103.7407281
4587,408 Fajar Rd,1.3818057,103.7686997
4588,408 Hougang Ave 10,1.3733065,103.8953909
4589,408 Jurong West St 42,1.3548105,103.7226267
4590,408 Pandan Gdns,1.3182625,103.7487841
4591,408 Pasir Ris Dr 6,1.3732354,103.9536018
4592,408 Sembawang Dr,1.4534969,103.8176638
4593,408 Serangoon Ave 1,1.3471988,103.873486
4594,408 Sin Ming Ave,1.3633439,103.834647
4595,408 Tampines St 41,1.3587863,103.9452618
4596,408 Woodlands St 41,1.4287996,103.7725021
4597,408 Yishun Ave 6,1.4262799,103.8484821
4598,408A Fernvale Rd,1.3887805,103.8762033
4599,408B Fernvale Rd,1.3890749,103.8760224
4600,408C Fernvale Rd,1.3892188,103.8764754
4601,409 Bedok Nth Ave 2,1.3281186,103.9330246
4602,409 Bt Batok West Ave 4,1.3644956,103.745797
4603,409 Choa Chu Kang Ave 3,1.381132,103.741868
4604,409 Hougang Ave 10,1.3738024,103.8951417
4605,409 Jurong West St 42,1.3540606,103.7256133
4606,409 Pandan Gdns,1.318564,103.7472453
4607,409 Pasir Ris Dr 6,1.3729387,103.9542364
4608,409 Saujana Rd,1.3823247,103.7677038
4609,409 Sembawang Dr,1.4530588,103.8176987
4610,409 Serangoon Ctrl,1.3477063,103.8742006
4611,409 Tampines St 41,1.3591539,103.9449899
4612,409 Woodlands St 41,1.429161,103.7734074
4613,409 Yishun Ring Rd,1.4262854,103.8475762
4614,409A Fernvale Rd,1.3892231,103.8772007
4615,409B Fernvale Rd,1.389596,103.876855
4616,41 Bedok Sth Rd,1.3211277,103.9407283
4617,41 Cambridge Rd,1.3161086,103.8502139
4618,41 Chai Chee St,1.3274212,103.9258996
4619,41 Circuit Rd,1.3272177,103.8859897
4620,41 Holland Dr,1.3076078,103.7934462
4621,41 Jln Bahagia,1.3272071,103.8565032
4622,41 Kim Cheng St,1.2847711,103.8317619
4623,41 Sims Dr,1.3169724,103.8756402
4624,41 Teban Gdns Rd,1.3216011,103.7409092
4625,410 Bedok Nth Ave 2,1.3278711,103.9315291
4626,410 Bt Batok West Ave 4,1.364427,103.7449823
4627,410 C'Wealth Ave West,1.3113856,103.7696698
4628,410 Choa Chu Kang Ave 3,1.3805735,103.7414522
4629,410 Hougang Ave 10,1.373934,103.8945753
4630,410 Jurong West St 42,1.3536895,103.7264278
4631,410 Pandan Gdns,1.3189653,103.7474715
4632,410 Saujana Rd,1.3824735,103.7673417
4633,410 Sembawang Dr,1.4526506,103.8179808
4634,410 Serangoon Ctrl,1.3477856,103.8741143
4635,410 Tampines St 41,1.3587804,103.946259
4636,410 Woodlands St 41,1.4288663,103.7735885
4637,410 Yishun Ring Rd,1.4264383,103.8465798
4638,410A Fernvale Rd,1.3902892,103.8759098
4639,410B Fernvale Rd,1.3895777,103.8761366
4640,410C Fernvale Rd,1.3900337,103.8764759
4641,411 Ang Mo Kio Ave 10,1.3634903,103.855095
4642,411 Bedok Nth Ave 2,1.3283459,103.931665
4643,411 Bt Batok West Ave 4,1.3641265,103.7462496
4644,411 C'Wealth Ave West,1.3109116,103.7692035
4645,411 Choa Chu Kang Ave 3,1.381016,103.7409997
4646,411 Eunos Rd 5,1.3185606,103.8997405
4647,411 Hougang Ave 10,1.3741687,103.8951417
4648,411 Jurong West St 42,1.3537482,103.7250561
4649,411 Pandan Gdns,1.318933,103.7467021
4650,411 Pasir Ris Dr 6,1.3725538,103.9543044
4651,411 Saujana Rd,1.3830589,103.7675227
4652,411 Sembawang Dr,1.45232,103.8180261
4653,411 Serangoon Ctrl,1.3488077,103.8740246
4654,411 Tampines St 41,1.3591465,103.946259
4655,411 Woodlands St 41,1.4284483,103.7729321
4656,411 Yishun Ring Rd,1.425964,103.8476381
4657,411A Fernvale Rd,1.390323,103.8771101
4658,411B Fernvale Rd,1.39004,103.877083
4659,412 Ang Mo Kio Ave 10,1.3639288,103.8552762
4660,412 Bedok Nth Ave 2,1.3294402,103.9310829
4661,412 C'Wealth Ave West,1.3109329,103.770957
4662,412 Choa Chu Kang Ave 3,1.381815,103.7422669
4663,412 Eunos Rd 5,1.3182973,103.8991316
4664,412 Hougang Ave 10,1.3746989,103.8953002
4665,412 Jurong West St 42,1.3533252,103.7260658
4666,412 Pandan Gdns,1.319663,103.7470642
4667,412 Pasir Ris Dr 6,1.3734465,103.9550523
4668,412 Saujana Rd,1.3830364,103.7682244
4669,412 Sembawang Dr,1.45191,103.818252
4670,412 Serangoon Ctrl,1.3483511,103.8731842
4671,412 Tampines St 41,1.3594393,103.946259
4672,412 Woodlands St 41,1.428192,103.7728416
4673,412 Yishun Ring Rd,1.425635,103.847015
4674,412A Fernvale Link,1.3892188,103.8779256
4675,412B Fernvale Link,1.3898046,103.8780162
4676,413 Ang Mo Kio Ave 10,1.3635721,103.8536456
4677,413 Bedok Nth Ave 2,1.3303619,103.9309852
4678,413 Bt Batok West Ave 4,1.3635376,103.7467021
4679,413 C'Wealth Ave West,1.3113504,103.7711114
4680,413 Choa Chu Kang Ave 3,1.381373,103.7426289
4681,413 Eunos Rd 5,1.3184381,103.8987664
4682,413 Hougang Ave 10,1.3746045,103.895776
4683,413 Jurong West St 42,1.3533305,103.7251608
4684,413 Pandan Gdns,1.3195115,103.7479694
4685,413 Pasir Ris Dr 6,1.3728579,103.9555056
4686,413 Saujana Rd,1.3823927,103.7686091
4687,413 Sembawang Dr,1.4517896,103.8178152
4688,413 Serangoon Ctrl,1.3491725,103.8740296
4689,413 Tampines St 41,1.3594618,103.9455564
4690,413 Woodlands St 41,1.427778,103.772758
4691,413 Yishun Ring Rd,1.424971,103.8465798
4692,413A Fernvale Link,1.3891417,103.8785598
4693,413B Fernvale Link,1.3897409,103.8784596
4694,414 Ang Mo Kio Ave 10,1.3640848,103.8536456
4695,414 Bedok Nth Ave 2,1.3300765,103.9297163
4696,414 Bt Batok West Ave 4,1.3635418,103.745978
4697,414 C'Wealth Ave West,1.3125415,103.7747404
4698,414 Choa Chu Kang Ave 4,1.3821816,103.7422669
4699,414 Eunos Rd 5,1.318283,103.8982301
4700,414 Hougang Ave 10,1.375043,103.8959572
4701,414 Jurong West St 42,1.3528118,103.7261563
4702,414 Pandan Gdns,1.3201012,103.7472453
4703,414 Pasir Ris Dr 6,1.3722523,103.9563124
4704,414 Sembawang Dr,1.4516413,103.8179582
4705,414 Serangoon Ctrl,1.3487291,103.8744073
4706,414 Tampines St 41,1.3598054,103.946259
4707,414 Woodlands St 41,1.4280521,103.7733847
4708,414A Fernvale Link,1.3902473,103.8799924
4709,414B Fernvale Link,1.3900331,103.8796244
4710,415 Ang Mo Kio Ave 10,1.3645244,103.8536456
4711,415 Bedok Nth Ave 2,1.3297817,103.9300788
4712,415 Bt Batok West Ave 4,1.3631707,103.7467927
4713,415 C'Wealth Ave West,1.3125415,103.7747404
4714,415 Choa Chu Kang Ave 4,1.3827671,103.7424479
4715,415 Eunos Rd 5,1.3181507,103.8978602
4716,415 Hougang Ave 10,1.3752595,103.8965009
4717,415 Jurong West St 42,1.3528734,103.7250024
4718,415 Pandan Gdns,1.320736,103.7482636
4719,415 Pasir Ris Dr 6,1.3718465,103.9562535
4720,415 Saujana Rd,1.383343,103.7690618
4721,415 Sembawang Dr,1.4516379,103.8185015
4722,415 Serangoon Ctrl,1.3499742,103.8746638
4723,415 Tampines St 41,1.3593618,103.9469842
4724,415 Woodlands St 41,1.4280568,103.7739506
4725,415 Yishun Ave 11,1.4246239,103.8457337
4726,415A Fernvale Link,1.3891156,103.8794171
4727,415B Fernvale Link,1.389669,103.8801605
4728,415C Fernvale Link,1.3895201,103.8805629
4729,416 Ang Mo Kio Ave 10,1.3644426,103.855095
4730,416 Bedok Nth Ave 2,1.3284617,103.9306227
4731,416 Bt Batok West Ave 4,1.3631754,103.745978
4732,416 Canberra Rd,1.4518368,103.818977
4733,416 Choa Chu Kang Ave 4,1.3832841,103.7418143
4734,416 Clementi Ave 1,1.3103778,103.7713251
4735,416 Eunos Rd 5,1.317838,103.8975006
4736,416 Hougang Ave 10,1.375629,103.8959572
4737,416 Jurong West St 42,1.3525021,103.7258622
4738,416 Pandan Gdns,1.320992,103.7483088
4739,416 Pasir Ris Dr 6,1.3716851,103.9556869
4740,416 Saujana Rd,1.3832917,103.7684507
4741,416 Serangoon Ctrl,1.3501192,103.8748131
4742,416 Tampines St 41,1.3591401,103.9473468
4743,416 Woodlands St 41,1.4284977,103.7738601
4744,416 Yishun Ave 11,1.4238917,103.8457257
4745,416A Fernvale Link,1.3905946,103.8798287
4746,416B Fernvale Link,1.3905228,103.8803694
4747,416C Fernvale Link,1.3900165,103.8806626
4748,417 Ang Mo Kio Ave 10,1.3650281,103.8551856
4749,417 Bedok Nth Ave 2,1.3275847,103.9304414
4750,417 Bt Batok West Ave 4,1.3628802,103.7463401
4751,417 Canberra Rd,1.4519805,103.8194751
4752,417 Choa Chu Kang Ave 4,1.3830773,103.7414722
4753,417 Clementi Ave 1,1.3103017,103.770836
4754,417 Eunos Rd 5,1.3180827,103.896954
4755,417 Fajar Rd,1.3840087,103.7680659
4756,417 Hougang Ave 8,1.3765322,103.8949831
4757,417 Jurong West St 42,1.3513474,103.7271553
4758,417 Pasir Ris Dr 6,1.3719791,103.9555056
4759,417 Serangoon Ctrl,1.349917,103.8750489
4760,417 Tampines St 41,1.3587932,103.9471881
4761,417 Woodlands St 41,1.428863,103.7741317
4762,418 Ang Mo Kio Ave 10,1.365035,103.8540079
4763,418 Bedok Nth Ave 2,1.3283185,103.9300788
4764,418 Canberra Rd,1.452418,103.81922
4765,418 Choa Chu Kang Ave 4,1.3824069,103.7413617
4766,418 Clementi Ave 1,1.3101301,103.7702015
4767,418 Fajar Rd,1.3842971,103.7688807
4768,418 Hougang Ave 8,1.376106,103.8954
4769,418 Jurong West St 42,1.3512046,103.7265218
4770,418 Pasir Ris Dr 6,1.3718396,103.9543271
4771,418 Serangoon Ctrl,1.3497503,103.8753887
4772,418 Tampines St 41,1.3583149,103.9475961
4773,418 Woodlands St 41,1.4290054,103.774856
4774,419 Ang Mo Kio Ave 10,1.3654002,103.8541891
4775,419 Bedok Nth St 1,1.326903,103.9281301
4776,419 Bt Batok West Ave 2,1.3620741,103.7463401
4777,419 Canberra Rd,1.4522782,103.8188412
4778,419 Choa Chu Kang Ave 4,1.3820393,103.7415428
4779,419 Fajar Rd,1.3843667,103.7695145
4780,419 Hougang Ave 8,1.3762221,103.8947792
4781,419 Jurong West St 42,1.3509993,103.7271779
4782,419 Pasir Ris Dr 6,1.3714713,103.9546897
4783,419 Serangoon Ctrl,1.3490651,103.8756855
4784,419 Tampines St 41,1.3582652,103.9467122
4785,419 Woodlands St 41,1.4285115,103.774607
4786,419 Yishun Ave 11,1.4237554,103.8473218
4787,42 Bedok Sth Rd,1.3214934,103.9407278
4788,42 Cambridge Rd,1.3158636,103.8496597
4789,42 Cassia Cres,1.3104674,103.8862614
4790,42 Chai Chee St,1.3279408,103.9257735
4791,42 Circuit Rd,1.3272883,103.8864427
4792,42 Holland Dr,1.3079149,103.7929645
4793,42 Jln Bahagia,1.327335,103.8570559
4794,42 Kim Cheng St,1.2845253,103.8317415
4795,42 Sims Dr,1.3170682,103.8761293
4796,42 Telok Blangah Rise,1.2709676,103.8227058
4797,420 Bedok Nth St 1,1.3277041,103.9287646
4798,420 Bt Batok West Ave 2,1.3625169,103.745797
4799,420 Canberra Rd,1.4526825,103.8187506
4800,420 Choa Chu Kang Ave 4,1.3813805,103.7413617
4801,420 Clementi Ave 1,1.3102451,103.7688807
4802,420 Fajar Rd,1.3845856,103.7696955
4803,420 Hougang Ave 10,1.3758553,103.8948698
4804,420 Jurong West St 42,1.3506148,103.7271552
4805,420 Pasir Ris Dr 6,1.3716194,103.9544177
4806,420 Serangoon Ctrl,1.3491293,103.8751622
4807,420 Tampines St 41,1.3578944,103.9475281
4808,420 Woodlands St 41,1.4281446,103.774607
4809,421 Ang Mo Kio Ave 10,1.3653349,103.8528303
4810,421 Bedok Nth Rd,1.3282884,103.9289458
4811,421 Bt Batok West Ave 2,1.3624494,103.7448013
4812,421 Canberra Rd,1.4529409,103.8185242
4813,421 Choa Chu Kang Ave 4,1.3817508,103.7407281
4814,421 Clementi Ave 1,1.3091484,103.7686997
4815,421 Fajar Rd,1.3844503,103.7699971
4816,421 Hougang Ave 10,1.3754906,103.894598
4817,421 Jurong West St 42,1.3502664,103.727223
4818,421 Pasir Ris Dr 6,1.3711051,103.9546897
4819,421 Serangoon Ctrl,1.3487274,103.8750262
4820,421 Tampines St 41,1.3575283,103.9475281
4821,421 Woodlands St 41,1.427791,103.774609
4822,422 Ang Mo Kio Ave 3,1.3679063,103.851562
4823,422 Bedok Nth Rd,1.3287637,103.9289911
4824,422 Bt Batok West Ave 2,1.3621505,103.745797
4825,422 Canberra Rd,1.4533089,103.8183883
4826,422 Choa Chu Kang Ave 4,1.3823357,103.7409997
4827,422 Fajar Rd,1.3850993,103.769605
4828,422 Hougang Ave 6,1.3747573,103.8941029
4829,422 Jurong West St 42,1.3506927,103.7263407
4830,422 Pasir Ris Dr 6,1.3704477,103.9544177
4831,422 Serangoon Ctrl,1.3488685,103.8759323
4832,422 Tampines St 41,1.3573119,103.9469842
4833,423 Ang Mo Kio Ave 3,1.3687122,103.851562
4834,423 Bedok Nth Ave 1,1.3280035,103.9275863
4835,423 Bt Batok West Ave 2,1.3620836,103.7447108
4836,423 Canberra Rd,1.4536959,103.8181393
4837,423 Choa Chu Kang Ave 4,1.3820462,103.7403661
4838,423 Clementi Ave 1,1.309401,103.769815
4839,423 Fajar Rd,1.3855419,103.7691523
4840,423 Hougang Ave 6,1.3744498,103.8940769
4841,423 Jurong West Ave 1,1.3509172,103.7255262
4842,423 Pasir Ris Dr 6,1.3699334,103.9546897
4843,423 Serangoon Ctrl,1.3485046,103.8755699
4844,423 Tampines St 41,1.3571596,103.9479813
4845,423 Yishun Ave 11,1.42269,103.8481197
4846,424 Ang Mo Kio Ave 3,1.3686437,103.8507467
4847,424 Bedok Nth Ave 1,1.3284794,103.9275409
4848,424 Bt Batok West Ave 2,1.3618036,103.7455933
4849,424 Canberra Rd,1.4537841,103.8187053
4850,424 Choa Chu Kang Ave 4,1.3814602,103.7402756
4851,424 Clementi Ave 1,1.309495,103.770616
4852,424 Hougang Ave 6,1.373811,103.8936918
4853,424 Jurong West Ave 1,1.3510492,103.72487
4854,424 Pasir Ris Dr 6,1.3700628,103.9544857
4855,424 Serangoon Ctrl,1.34812,103.8755925
4856,424 Tampines St 41,1.3574329,103.9481853
4857,424 Woodlands St 41,1.4273174,103.774856
4858,424A Yishun Ave 11,1.4231369,103.8489155
4859,424B Yishun Ave 11,1.4232201,103.8485298
4860,424C Yishun Ave 11,1.422952,103.8490538
4861,424D Yishun Ave 11,1.422757,103.8490938
4862,425 Ang Mo Kio Ave 3,1.3691892,103.8515952
4863,425 Bedok Nth Rd,1.3293501,103.9288099
4864,425 Bt Batok West Ave 2,1.361806,103.745186
4865,425 Canberra Rd,1.454372,103.8186148
4866,425 Choa Chu Kang Ave 4,1.3811902,103.7394383
4867,425 Clementi Ave 1,1.3096465,103.7712346
4868,425 Fajar Rd,1.3859247,103.7694918
4869,425 Hougang Ave 6,1.3736873,103.8929442
4870,425 Jurong West Ave 1,1.3511433,103.7244401
4871,425 Pasir Ris Dr 6,1.3695715,103.9547468
4872,425 Serangoon Ave 1,1.3479338,103.8765669
4873,425 Tampines St 41,1.3590626,103.948072
4874,425 Woodlands St 41,1.4271033,103.7738601
4875,425 Yishun Ave 11,1.4222482,103.8484553
4876,426 Ang Mo Kio Ave 3,1.3695084,103.8531926
4877,426 Bedok Nth Rd,1.329789,103.9288099
4878,426 Bt Batok West Ave 2,1.3620852,103.7444392
4879,426 Choa Chu Kang Ave 4,1.3805868,103.7391894
4880,426 Clementi Ave 3,1.3115888,103.7641731
4881,426 Fajar Rd,1.3863462,103.7695145
4882,426 Hougang Ave 6,1.3736967,103.8929855
4883,426 Jurong West Ave 1,1.3516514,103.7247117
4884,426 Pasir Ris Dr 6,1.3700007,103.9556869
4885,426 Serangoon Ave 1,1.3477732,103.876288
4886,426 Tampines St 41,1.3595756,103.9479813
4887,426 Woodlands St 41,1.4273268,103.7733169
4888,426A Yishun Ave 11,1.4234071,103.8468739
4889,426B Yishun Ave 11,1.4233711,103.8461347
4890,426C Yishun Ave 11,1.4231527,103.8463228
4891,426D Yishun Ave 11,1.4231794,103.8472552
4892,427 Ang Mo Kio Ave 3,1.3693544,103.8544609
4893,427 Bedok Nth Rd,1.3290657,103.9273597
4894,427 Bt Panjang Ring Rd,1.3864917,103.7696955
4895,427 Choa Chu Kang Ave 4,1.3808769,103.7397325
4896,427 Clementi Ave 3,1.3120117,103.7637884
4897,427 Hougang Ave 6,1.374528,103.893045
4898,427 Jurong West Ave 1,1.3514301,103.7255263
4899,427 Pasir Ris Dr 6,1.3703105,103.9559362
4900,427 Serangoon Ctrl,1.3478539,103.8751112
4901,427 Tampines St 41,1.3595724,103.9485252
4902,427 Woodlands St 41,1.4273312,103.7725926
4903,427 Yishun Ave 11,1.421941,103.8484389
4904,428 Ang Mo Kio Ave 3,1.3689887,103.8543703
4905,428 Bedok Nth Rd,1.3295047,103.9273597
4906,428 Choa Chu Kang Ave 4,1.3812419,103.740004
4907,428 Clementi Ave 3,1.3125457,103.7631773
4908,428 Hougang Ave 6,1.3751099,103.8928939
4909,428 Jurong West Ave 1,1.3516459,103.7253452
4910,428 Pasir Ris Dr 6,1.369451,103.956487
4911,428 Tampines St 41,1.3590572,103.9489785
4912,428 Woodlands St 41,1.4269643,103.7725926
4913,428A Yishun Ave 11,1.4225452,103.8473951
4914,428B Yishun Ave 11,1.4221474,103.847516
4915,429 Ang Mo Kio Ave 3,1.3691411,103.8533738
4916,429 Bt Panjang Ring Rd,1.3869485,103.7699445
4917,429 Choa Chu Kang Ave 4,1.3827992,103.7401172
4918,429 Clementi Ave 3,1.3129137,103.7628152
4919,429 Hougang Ave 6,1.37545,103.8937358
4920,429 Jurong West Ave 1,1.3519334,103.7246207
4921,429 Pasir Ris Dr 6,1.3700862,103.9567068
4922,429 Tampines St 41,1.3592589,103.9495751
4923,429 Woodlands St 41,1.4265974,103.7725926
4924,429A Yishun Ave 11,1.4220918,103.8495691
4925,429B Yishun Ave 11,1.4217127,103.8492373
4926,42A Sims Dr,1.316605,103.8759617
4927,43 Bedok Sth Rd,1.3215614,103.9416343
4928,43 Bendemeer Rd,1.321074,103.8658199
4929,43 Cambridge Rd,1.3154575,103.8493658
4930,43 Chai Chee St,1.3283802,103.9255
4931,43 Circuit Rd,1.326507,103.885514
4932,43 Holland Dr,1.3071086,103.7932361
4933,43 Jln Bahagia,1.3271716,103.8571913
4934,43 Jln Tiga,1.3081302,103.8847179
4935,43 Lengkok Bahru,1.2870413,103.8108943
4936,43 Lor 5 Toa Payoh,1.3356688,103.8544609
4937,43 Marine Cres,1.3054477,103.9130396
4938,43 Moh Guan Ter,1.2847416,103.8310535
4939,43 Sims Dr,1.3172458,103.8765828
4940,43 Stirling Rd,1.2980836,103.8025153
4941,43 Teban Gdns Rd,1.3211588,103.7414522
4942,43 Telok Blangah Rise,1.270435,103.8232283
4943,430 Ang Mo Kio Ave 3,1.3689993,103.8525585
4944,430 Bt Panjang Ring Rd,1.3867807,103.7704198
4945,430 Choa Chu Kang Ave 4,1.3841786,103.7410517
4946,430 Clementi Ave 3,1.3133528,103.7628152
4947,430 Hougang Ave 6,1.3754441,103.8931708
4948,430 Jurong West Ave 1,1.3519304,103.725707
4949,430 Tampines St 41,1.3586475,103.9497416
4950,430A Fernvale Link,1.3939062,103.8784692
4951,430A Yishun Ave 11,1.4211079,103.8486545
4952,430B Fernvale Link,1.3939628,103.8787318
4953,430B Yishun Ave 11,1.4211628,103.8485871
4954,430C Fernvale Link,1.3944432,103.8788389
4955,430D Fernvale Link,1.3948433,103.8780388
4956,431 Ang Mo Kio Ave 10,1.3682646,103.8529208
4957,431 Bt Panjang Ring Rd,1.3861931,103.7706008
4958,431 Choa Chu Kang Ave 4,1.3839461,103.7414522
4959,431 Clementi Ave 3,1.313793,103.7626341
4960,431 Hougang Ave 6,1.375648,103.893079
4961,431 Jurong West Ave 1,1.3523811,103.7246177
4962,431 Tampines St 41,1.3595289,103.9507006
4963,431A Yishun Ave 1,1.4196498,103.8473294
4964,431B Yishun Ave 1,1.4201968,103.8475762
4965,431C Yishun Ave 1,1.4201968,103.8475762
4966,431D Yishun Ave 1,1.4201676,103.8471264
4967,432 Ang Mo Kio Ave 10,1.3683341,103.853555
4968,432 Bt Panjang Ring Rd,1.3862814,103.7711667
4969,432 Choa Chu Kang Ave 4,1.3846223,103.7417917
4970,432 Clementi Ave 3,1.3140671,103.762702
4971,432 Hougang Ave 6,1.3765986,103.8930575
4972,432 Jurong West St 42,1.3525323,103.7238032
4973,432 Tampines St 41,1.3588226,103.9504721
4974,432A Sengkang West Way,1.394748,103.877108
4975,432A Yishun Ave 1,1.4195399,103.8470327
4976,432B Sengkang West Way,1.3939569,103.877224
4977,432B Yishun Ave 1,1.4189716,103.8466502
4978,432C Yishun Ave 1,1.4196527,103.8475568
4979,432D Yishun Ave 1,1.4197998,103.8462373
4980,433 Ang Mo Kio Ave 10,1.3680358,103.8544609
4981,433 Bt Panjang Ring Rd,1.3857682,103.7711667
4982,433 Choa Chu Kang Ave 4,1.3850437,103.7418143
4983,433 Clementi Ave 3,1.3140171,103.7618194
